4.2912224379676109,4.6840436877115383
4.2044622006377494,4.7201858755800403
4.1071998617071284,4.7582299234315188
4.21048515600671,4.7926326128134527
4.2130932423981209,4.7740554278991283
4.1899767187075332,4.774445680875826
4.2431060658483961,4.7939406330336061
4.2344307742848599,4.7699540139715939
4.1357068186058905,4.7692114835058756
4.1342556362039993,4.7238960683323503
5.9146798332634205,8.9242620013329095
5.9581492124893094,8.8114227142816279
6.0926633513751547,8.9189177104737247
5.7542251834218456,9.1429858971425215
5.65936575157109,8.906000971456713
5.871597624884795,8.7575605411800108
6.1067573776288384,8.9006990037443448
6.018520368104805,9.0923111034858675
5.8940446938812734,8.857886492505429
6.2300887425757843,8.7012996515470284
9.9242103162074677,8.2776941779218642
10.217173232657693,8.7137895082147434
10.063644138300942,8.3589051464539956
9.4954932645156358,8.6405181984802955
10.358157497866417,8.6977425604729781
9.6956773392640727,8.788330523547728
9.6656721185576409,8.4615571099392071
10.12670661594616,8.8989059093672847
10.081963376614343,8.2180286234397517
9.7234410973055656,8.3154756778365595
